point query Linear
chunk size, average elapsed time
24876977records have been loaded.
data have been inserted
chunk size, start_pos, end_pos 10000999
20000, 20999, 20871, 2467
20000, 20999, 20872, 1165
20000, 20999, 20873, 327
20000, 20999, 20874, 760
20000, 20999, 20875, 1898
20000, 20999, 20876, 1570
20000, 20999, 20877, 153
20000, 20999, 20878, 708
20000, 20999, 20879, 340
20000, 20999, 20880, 1034
20000, 20999, 20881, 775
20000, 20999, 20882, 1697
20000, 20999, 20883, 1761
20000, 20999, 20884, 1351
20000, 20999, 20885, 1708
20000, 20999, 20886, 2429
20000, 20999, 20887, 410
20000, 20999, 20888, 1275
20000, 20999, 20889, 448
20000, 20999, 20890, 790
20000, 20999, 20891, 571
20000, 20999, 20892, 2211
20000, 20999, 20893, 1130
20000, 20999, 20894, 2473
20000, 20999, 20895, 1504
20000, 20999, 20896, 484
20000, 20999, 20897, 707
20000, 20999, 20898, 188
20000, 20999, 20899, 167
20000, 20999, 20900, 1717
20000, 20999, 20901, 1124
20000, 20999, 20902, 1137
20000, 20999, 20903, 827
20000, 20999, 20904, 1673
20000, 20999, 20905, 1840
20000, 20999, 20906, 137
20000, 20999, 20907, 1096
20000, 20999, 20908, 675
20000, 20999, 20909, 281
20000, 20999, 20910, 987
20000, 20999, 20911, 984
20000, 20999, 20912, 127
20000, 20999, 20913, 641
20000, 20999, 20914, 649
20000, 20999, 20915, 1017
20000, 20999, 20916, 1465
20000, 20999, 20917, 551
20000, 20999, 20918, 384
20000, 20999, 20919, 1259
20000, 20999, 20920, 462
20000, 20999, 20921, 2029
20000, 20999, 20922, 2308
20000, 20999, 20923, 701
20000, 20999, 20924, 1422
20000, 20999, 20925, 1488
20000, 20999, 20926, 5590
20000, 20999, 20927, 1341
20000, 20999, 20928, 455
20000, 20999, 20929, 958
20000, 20999, 20930, 218
20000, 20999, 20931, 2872
20000, 20999, 20932, 916
20000, 20999, 20933, 600
20000, 20999, 20934, 894
20000, 20999, 20935, 1131
20000, 20999, 20936, 201
20000, 20999, 20937, 85
20000, 20999, 20938, 1898
20000, 20999, 20939, 1231
20000, 20999, 20940, 994
20000, 20999, 20941, 1415
20000, 20999, 20942, 1087
20000, 20999, 20943, 487
20000, 20999, 20944, 1951
20000, 20999, 20945, 1931
20000, 20999, 20946, 1397
20000, 20999, 20947, 962
20000, 20999, 20948, 1261
20000, 20999, 20949, 1970
20000, 20999, 20950, 1163
20000, 20999, 20951, 1049
20000, 20999, 20952, 2302
20000, 20999, 20953, 1081
20000, 20999, 20954, 213
20000, 20999, 20955, 597
20000, 20999, 20956, 1170
20000, 20999, 20957, 113
20000, 20999, 20958, 2079
20000, 20999, 20959, 2674
20000, 20999, 20960, 1350
20000, 20999, 20961, 1493
20000, 20999, 20962, 966
20000, 20999, 20963, 1088
20000, 20999, 20964, 702
20000, 20999, 20965, 1015
20000, 20999, 20966, 2402
20000, 20999, 20967, 420
20000, 20999, 20968, 1516
20000, 20999, 20969, 283
20000, 20999, 20970, 2462
20000, 20999, 20971, 1665
20000, 20999, 20972, 1682
20000, 20999, 20973, 585
20000, 20999, 20974, 78
20000, 20999, 20975, 959
20000, 20999, 20976, 2454
20000, 20999, 20977, 1174
20000, 20999, 20978, 1120
20000, 20999, 20979, 2465
20000, 20999, 20980, 94
20000, 20999, 20981, 1238
20000, 20999, 20982, 1611
20000, 20999, 20983, 565
20000, 20999, 20984, 1074
20000, 20999, 20985, 23
20000, 20999, 20986, 1096
20000, 20999, 20987, 1381
20000, 20999, 20988, 895
20000, 20999, 20989, 2031
20000, 20999, 20990, 2409
20000, 20999, 20991, 1193
20000, 20999, 20992, 1113
20000, 20999, 20993, 1971
20000, 20999, 20994, 411
20000, 20999, 20995, 474
20000, 20999, 20996, 927
20000, 20999, 20997, 331
20000, 20999, 20998, 460
20000, 20999, 20999, 202
end loop: total found 21000, count 32000
21000, 21999, 21000, 1000
21000, 21999, 21001, 324
21000, 21999, 21002, 647
21000, 21999, 21003, 1456
21000, 21999, 21004, 993
21000, 21999, 21005, 2096
21000, 21999, 21006, 1571
21000, 21999, 21007, 453
21000, 21999, 21008, 132
21000, 21999, 21009, 1014
21000, 21999, 21010, 943
21000, 21999, 21011, 580
21000, 21999, 21012, 765
21000, 21999, 21013, 2417
21000, 21999, 21014, 1208
21000, 21999, 21015, 1243
21000, 21999, 21016, 420
21000, 21999, 21017, 1629
21000, 21999, 21018, 251
21000, 21999, 21019, 178
21000, 21999, 21020, 1219
21000, 21999, 21021, 951
21000, 21999, 21022, 1102
21000, 21999, 21023, 1649
21000, 21999, 21024, 1420
21000, 21999, 21025, 1153
21000, 21999, 21026, 1843
21000, 21999, 21027, 1661
21000, 21999, 21028, 1398
21000, 21999, 21029, 557
21000, 21999, 21030, 2314
21000, 21999, 21031, 550
21000, 21999, 21032, 714
21000, 21999, 21033, 2220
21000, 21999, 21034, 527
21000, 21999, 21035, 732
21000, 21999, 21036, 188
21000, 21999, 21037, 1178
21000, 21999, 21038, 2269
21000, 21999, 21039, 3672
21000, 21999, 21040, 1640
21000, 21999, 21041, 356
21000, 21999, 21042, 979
21000, 21999, 21043, 835
21000, 21999, 21044, 783
21000, 21999, 21045, 1304
21000, 21999, 21046, 1668
21000, 21999, 21047, 876
21000, 21999, 21048, 347
21000, 21999, 21049, 500
21000, 21999, 21050, 71
21000, 21999, 21051, 725
21000, 21999, 21052, 489
21000, 21999, 21053, 528
21000, 21999, 21054, 691
21000, 21999, 21055, 2025
21000, 21999, 21056, 1370
21000, 21999, 21057, 1123
21000, 21999, 21058, 1844
21000, 21999, 21059, 1574
21000, 21999, 21060, 1543
21000, 21999, 21061, 1550
21000, 21999, 21062, 1699
21000, 21999, 21063, 1694
21000, 21999, 21064, 1281
21000, 21999, 21065, 1679
21000, 21999, 21066, 1169
21000, 21999, 21067, 1075
21000, 21999, 21068, 1865
21000, 21999, 21069, 1063
21000, 21999, 21070, 1824
21000, 21999, 21071, 181
21000, 21999, 21072, 220
21000, 21999, 21073, 688
21000, 21999, 21074, 1059
21000, 21999, 21075, 1795
21000, 21999, 21076, 675
21000, 21999, 21077, 1242
21000, 21999, 21078, 1704
21000, 21999, 21079, 1758
21000, 21999, 21080, 527
21000, 21999, 21081, 2415
21000, 21999, 21082, 1366
21000, 21999, 21083, 427
21000, 21999, 21084, 537
21000, 21999, 21085, 1350
21000, 21999, 21086, 1946
21000, 21999, 21087, 1343
21000, 21999, 21088, 743
21000, 21999, 21089, 157
21000, 21999, 21090, 1058
21000, 21999, 21091, 1873
21000, 21999, 21092, 1376
21000, 21999, 21093, 452
21000, 21999, 21094, 210
21000, 21999, 21095, 684
21000, 21999, 21096, 1418
21000, 21999, 21097, 1056
21000, 21999, 21098, 374
21000, 21999, 21099, 676
21000, 21999, 21100, 1468
21000, 21999, 21101, 2401
21000, 21999, 21102, 41
21000, 21999, 21103, 1727
21000, 21999, 21104, 404
21000, 21999, 21105, 452
21000, 21999, 21106, 834
21000, 21999, 21107, 948
21000, 21999, 21108, 744
21000, 21999, 21109, 1142
21000, 21999, 21110, 1161
21000, 21999, 21111, 1361
21000, 21999, 21112, 306
21000, 21999, 21113, 1909
21000, 21999, 21114, 1969
21000, 21999, 21115, 485
21000, 21999, 21116, 1442
21000, 21999, 21117, 566
21000, 21999, 21118, 1657
21000, 21999, 21119, 1429
21000, 21999, 21120, 87
21000, 21999, 21121, 1717
21000, 21999, 21122, 763
21000, 21999, 21123, 745
21000, 21999, 21124, 269
21000, 21999, 21125, 1511
21000, 21999, 21126, 647
21000, 21999, 21127, 873
21000, 21999, 21128, 1196
21000, 21999, 21129, 84
21000, 21999, 21130, 1065
21000, 21999, 21131, 163
21000, 21999, 21132, 310
21000, 21999, 21133, 324
21000, 21999, 21134, 135
21000, 21999, 21135, 640
21000, 21999, 21136, 772
21000, 21999, 21137, 1461
21000, 21999, 21138, 1209
21000, 21999, 21139, 1923
21000, 21999, 21140, 81
21000, 21999, 21141, 768
21000, 21999, 21142, 1943
21000, 21999, 21143, 89
21000, 21999, 21144, 476
21000, 21999, 21145, 1611
21000, 21999, 21146, 2180
21000, 21999, 21147, 350
21000, 21999, 21148, 1677
21000, 21999, 21149, 727
21000, 21999, 21150, 1520
21000, 21999, 21151, 2212
21000, 21999, 21152, 1570
21000, 21999, 21153, 902
21000, 21999, 21154, 1064
21000, 21999, 21155, 1895
21000, 21999, 21156, 565
21000, 21999, 21157, 396
21000, 21999, 21158, 773
21000, 21999, 21159, 963
21000, 21999, 21160, 1156
21000, 21999, 21161, 50
21000, 21999, 21162, 73
21000, 21999, 21163, 530
21000, 21999, 21164, 1735
21000, 21999, 21165, 1954
21000, 21999, 21166, 941
21000, 21999, 21167, 1184
21000, 21999, 21168, 1039
21000, 21999, 21169, 1059
21000, 21999, 21170, 1747
21000, 21999, 21171, 429
21000, 21999, 21172, 1169
21000, 21999, 21173, 1702
21000, 21999, 21174, 539
21000, 21999, 21175, 1179
21000, 21999, 21176, 1075
21000, 21999, 21177, 1667
21000, 21999, 21178, 704
21000, 21999, 21179, 138
21000, 21999, 21180, 1267
21000, 21999, 21181, 587
21000, 21999, 21182, 2505
21000, 21999, 21183, 173
21000, 21999, 21184, 471
21000, 21999, 21185, 1657
21000, 21999, 21186, 591
21000, 21999, 21187, 795
21000, 21999, 21188, 1876
21000, 21999, 21189, 50
21000, 21999, 21190, 1603
21000, 21999, 21191, 911
21000, 21999, 21192, 244
21000, 21999, 21193, 543
21000, 21999, 21194, 506
21000, 21999, 21195, 118
21000, 21999, 21196, 2031
21000, 21999, 21197, 1750
21000, 21999, 21198, 375
21000, 21999, 21199, 887
21000, 21999, 21200, 800
21000, 21999, 21201, 1408
21000, 21999, 21202, 786
21000, 21999, 21203, 1196
21000, 21999, 21204, 470
21000, 21999, 21205, 1061
21000, 21999, 21206, 1575
21000, 21999, 21207, 1443
21000, 21999, 21208, 133
21000, 21999, 21209, 1016
21000, 21999, 21210, 912
21000, 21999, 21211, 1584
21000, 21999, 21212, 594
21000, 21999, 21213, 187
21000, 21999, 21214, 756
21000, 21999, 21215, 993
21000, 21999, 21216, 1241
21000, 21999, 21217, 162
21000, 21999, 21218, 535
21000, 21999, 21219, 1581
21000, 21999, 21220, 390
21000, 21999, 21221, 1036
21000, 21999, 21222, 442
21000, 21999, 21223, 1018
21000, 21999, 21224, 472
21000, 21999, 21225, 996
21000, 21999, 21226, 604
21000, 21999, 21227, 213
21000, 21999, 21228, 1249
21000, 21999, 21229, 528
21000, 21999, 21230, 269
21000, 21999, 21231, 2003
21000, 21999, 21232, 1095
21000, 21999, 21233, 2005
21000, 21999, 21234, 801
21000, 21999, 21235, 1185
21000, 21999, 21236, 859
21000, 21999, 21237, 1036
21000, 21999, 21238, 1567
21000, 21999, 21239, 937
21000, 21999, 21240, 1007
21000, 21999, 21241, 300
21000, 21999, 21242, 1013
21000, 21999, 21243, 603
21000, 21999, 21244, 196
21000, 21999, 21245, 502
21000, 21999, 21246, 1206
21000, 21999, 21247, 1503
21000, 21999, 21248, 348
21000, 21999, 21249, 1714
21000, 21999, 21250, 2684
21000, 21999, 21251, 2078
21000, 21999, 21252, 2299
21000, 21999, 21253, 1138
21000, 21999, 21254, 548
21000, 21999, 21255, 1094
21000, 21999, 21256, 1763
21000, 21999, 21257, 755
21000, 21999, 21258, 2145
21000, 21999, 21259, 1793
21000, 21999, 21260, 1971
21000, 21999, 21261, 1070
21000, 21999, 21262, 753
21000, 21999, 21263, 1215
21000, 21999, 21264, 1945
21000, 21999, 21265, 1938
21000, 21999, 21266, 2391
21000, 21999, 21267, 351
21000, 21999, 21268, 982
21000, 21999, 21269, 1236
21000, 21999, 21270, 1045
21000, 21999, 21271, 960
21000, 21999, 21272, 603
21000, 21999, 21273, 107
21000, 21999, 21274, 221
21000, 21999, 21275, 1156
21000, 21999, 21276, 571
21000, 21999, 21277, 1508
21000, 21999, 21278, 237
21000, 21999, 21279, 831
21000, 21999, 21280, 888
21000, 21999, 21281, 1688
21000, 21999, 21282, 1581
21000, 21999, 21283, 1390
21000, 21999, 21284, 2418
21000, 21999, 21285, 656
21000, 21999, 21286, 716
21000, 21999, 21287, 346
21000, 21999, 21288, 2123
21000, 21999, 21289, 1314
21000, 21999, 21290, 1544
21000, 21999, 21291, 1142
21000, 21999, 21292, 427
21000, 21999, 21293, 1421
21000, 21999, 21294, 357
21000, 21999, 21295, 1194
21000, 21999, 21296, 1280
21000, 21999, 21297, 119
21000, 21999, 21298, 1836
21000, 21999, 21299, 1649
21000, 21999, 21300, 1815
21000, 21999, 21301, 55
21000, 21999, 21302, 164
21000, 21999, 21303, 870
21000, 21999, 21304, 1604
21000, 21999, 21305, 1105
21000, 21999, 21306, 965
21000, 21999, 21307, 1124
21000, 21999, 21308, 277
21000, 21999, 21309, 1033
21000, 21999, 21310, 370
21000, 21999, 21311, 1383
21000, 21999, 21312, 1583
21000, 21999, 21313, 2282
21000, 21999, 21314, 283
21000, 21999, 21315, 1164
21000, 21999, 21316, 2230
21000, 21999, 21317, 1549
21000, 21999, 21318, 1138
21000, 21999, 21319, 1493
21000, 21999, 21320, 1417
21000, 21999, 21321, 1247
21000, 21999, 21322, 83
21000, 21999, 21323, 107
21000, 21999, 21324, 168
21000, 21999, 21325, 1198
21000, 21999, 21326, 200
21000, 21999, 21327, 1267
21000, 21999, 21328, 740
21000, 21999, 21329, 1246
21000, 21999, 21330, 1598
21000, 21999, 21331, 1719
21000, 21999, 21332, 229
21000, 21999, 21333, 429
21000, 21999, 21334, 769
21000, 21999, 21335, 889
21000, 21999, 21336, 612
21000, 21999, 21337, 1587
21000, 21999, 21338, 279
21000, 21999, 21339, 1405
21000, 21999, 21340, 1233
21000, 21999, 21341, 1276
21000, 21999, 21342, 943
21000, 21999, 21343, 407
21000, 21999, 21344, 1096
21000, 21999, 21345, 1043
21000, 21999, 21346, 612
21000, 21999, 21347, 604
21000, 21999, 21348, 1213
21000, 21999, 21349, 443
21000, 21999, 21350, 136
21000, 21999, 21351, 809
21000, 21999, 21352, 1898
21000, 21999, 21353, 53
21000, 21999, 21354, 950
21000, 21999, 21355, 126
21000, 21999, 21356, 318
21000, 21999, 21357, 79
21000, 21999, 21358, 154
21000, 21999, 21359, 1058
21000, 21999, 21360, 1934
21000, 21999, 21361, 1432
21000, 21999, 21362, 817
21000, 21999, 21363, 906
21000, 21999, 21364, 1862
21000, 21999, 21365, 902
21000, 21999, 21366, 924
21000, 21999, 21367, 1527
21000, 21999, 21368, 924
21000, 21999, 21369, 43
21000, 21999, 21370, 958
21000, 21999, 21371, 85
21000, 21999, 21372, 1555
21000, 21999, 21373, 284
21000, 21999, 21374, 943
21000, 21999, 21375, 1395
21000, 21999, 21376, 1637
21000, 21999, 21377, 115
21000, 21999, 21378, 1399
21000, 21999, 21379, 1404
21000, 21999, 21380, 771
21000, 21999, 21381, 2143
21000, 21999, 21382, 1018
21000, 21999, 21383, 1333
21000, 21999, 21384, 167
21000, 21999, 21385, 1706
21000, 21999, 21386, 1459
21000, 21999, 21387, 974
21000, 21999, 21388, 1434
21000, 21999, 21389, 1246
21000, 21999, 21390, 328
21000, 21999, 21391, 986
21000, 21999, 21392, 1549
21000, 21999, 21393, 346
21000, 21999, 21394, 544
21000, 21999, 21395, 146
21000, 21999, 21396, 1182
21000, 21999, 21397, 1815
21000, 21999, 21398, 1903
21000, 21999, 21399, 1191
21000, 21999, 21400, 1490
21000, 21999, 21401, 2348
21000, 21999, 21402, 1373
21000, 21999, 21403, 1481
21000, 21999, 21404, 1281
21000, 21999, 21405, 546
21000, 21999, 21406, 164
21000, 21999, 21407, 890
21000, 21999, 21408, 1538
21000, 21999, 21409, 1727
21000, 21999, 21410, 1146
21000, 21999, 21411, 338
21000, 21999, 21412, 389
21000, 21999, 21413, 1009
21000, 21999, 21414, 588
21000, 21999, 21415, 428
21000, 21999, 21416, 1164
21000, 21999, 21417, 2611
21000, 21999, 21418, 638
21000, 21999, 21419, 1980
21000, 21999, 21420, 1227
21000, 21999, 21421, 1951
21000, 21999, 21422, 1838
21000, 21999, 21423, 2101
21000, 21999, 21424, 1839
21000, 21999, 21425, 188
21000, 21999, 21426, 821
21000, 21999, 21427, 1671
21000, 21999, 21428, 1094
21000, 21999, 21429, 575
21000, 21999, 21430, 1385
21000, 21999, 21431, 2336
21000, 21999, 21432, 66
21000, 21999, 21433, 575
21000, 21999, 21434, 266
21000, 21999, 21435, 1294
21000, 21999, 21436, 1989
21000, 21999, 21437, 2101
21000, 21999, 21438, 727
21000, 21999, 21439, 1063
21000, 21999, 21440, 811
21000, 21999, 21441, 426
21000, 21999, 21442, 1016
21000, 21999, 21443, 143
21000, 21999, 21444, 2764
21000, 21999, 21445, 1750
21000, 21999, 21446, 547
21000, 21999, 21447, 45
21000, 21999, 21448, 261
21000, 21999, 21449, 1432
21000, 21999, 21450, 2014
21000, 21999, 21451, 1588
21000, 21999, 21452, 1772
21000, 21999, 21453, 1149
21000, 21999, 21454, 763
21000, 21999, 21455, 1048
21000, 21999, 21456, 2058
21000, 21999, 21457, 543
21000, 21999, 21458, 1236
21000, 21999, 21459, 416
21000, 21999, 21460, 703
21000, 21999, 21461, 575
21000, 21999, 21462, 1167
21000, 21999, 21463, 198
21000, 21999, 21464, 1822
21000, 21999, 21465, 137
21000, 21999, 21466, 1250
21000, 21999, 21467, 1008
21000, 21999, 21468, 984
21000, 21999, 21469, 503
21000, 21999, 21470, 941
21000, 21999, 21471, 906
21000, 21999, 21472, 1764
21000, 21999, 21473, 596
21000, 21999, 21474, 1759
21000, 21999, 21475, 1732
21000, 21999, 21476, 1724
21000, 21999, 21477, 674
21000, 21999, 21478, 1487
21000, 21999, 21479, 1248
21000, 21999, 21480, 80
21000, 21999, 21481, 490
21000, 21999, 21482, 952
21000, 21999, 21483, 797
21000, 21999, 21484, 545
21000, 21999, 21485, 518
21000, 21999, 21486, 1881
21000, 21999, 21487, 159
21000, 21999, 21488, 2154
21000, 21999, 21489, 1572
21000, 21999, 21490, 698
21000, 21999, 21491, 419
21000, 21999, 21492, 1117
21000, 21999, 21493, 1797
21000, 21999, 21494, 1286
21000, 21999, 21495, 1257
21000, 21999, 21496, 1437
21000, 21999, 21497, 2308
21000, 21999, 21498, 925
21000, 21999, 21499, 203
21000, 21999, 21500, 1912
21000, 21999, 21501, 1679
21000, 21999, 21502, 843
21000, 21999, 21503, 909
21000, 21999, 21504, 282
21000, 21999, 21505, 2203
21000, 21999, 21506, 2071
21000, 21999, 21507, 1208
21000, 21999, 21508, 337
21000, 21999, 21509, 862
21000, 21999, 21510, 1251
21000, 21999, 21511, 811
21000, 21999, 21512, 1220
21000, 21999, 21513, 1906
21000, 21999, 21514, 2137
21000, 21999, 21515, 1977
21000, 21999, 21516, 1121
21000, 21999, 21517, 633
21000, 21999, 21518, 900
21000, 21999, 21519, 189
21000, 21999, 21520, 1349
21000, 21999, 21521, 434
21000, 21999, 21522, 526
21000, 21999, 21523, 1106
21000, 21999, 21524, 561
21000, 21999, 21525, 1892
21000, 21999, 21526, 1270
21000, 21999, 21527, 2080
21000, 21999, 21528, 882
21000, 21999, 21529, 710
21000, 21999, 21530, 732
21000, 21999, 21531, 446
21000, 21999, 21532, 2475
21000, 21999, 21533, 753
21000, 21999, 21534, 877
21000, 21999, 21535, 2011
21000, 21999, 21536, 461
21000, 21999, 21537, 983
21000, 21999, 21538, 1233
21000, 21999, 21539, 274
21000, 21999, 21540, 980
21000, 21999, 21541, 2429
21000, 21999, 21542, 1705
21000, 21999, 21543, 2362
21000, 21999, 21544, 1979
21000, 21999, 21545, 3586
21000, 21999, 21546, 1605
21000, 21999, 21547, 1603
21000, 21999, 21548, 868
21000, 21999, 21549, 530
21000, 21999, 21550, 885
21000, 21999, 21551, 763
21000, 21999, 21552, 813
21000, 21999, 21553, 1664
21000, 21999, 21554, 747
21000, 21999, 21555, 1159
21000, 21999, 21556, 1803
21000, 21999, 21557, 417
21000, 21999, 21558, 81
21000, 21999, 21559, 839
21000, 21999, 21560, 1302
21000, 21999, 21561, 698
21000, 21999, 21562, 396
21000, 21999, 21563, 545
21000, 21999, 21564, 1759
21000, 21999, 21565, 930
21000, 21999, 21566, 313
21000, 21999, 21567, 1291
21000, 21999, 21568, 71
21000, 21999, 21569, 2355
21000, 21999, 21570, 1719
21000, 21999, 21571, 86
21000, 21999, 21572, 1866
21000, 21999, 21573, 402
21000, 21999, 21574, 1375
21000, 21999, 21575, 1263
21000, 21999, 21576, 1063
21000, 21999, 21577, 645
21000, 21999, 21578, 1433
21000, 21999, 21579, 3316
21000, 21999, 21580, 1742
21000, 21999, 21581, 640
21000, 21999, 21582, 964
21000, 21999, 21583, 1189
21000, 21999, 21584, 1008
21000, 21999, 21585, 555
21000, 21999, 21586, 1476
21000, 21999, 21587, 1094
21000, 21999, 21588, 415
21000, 21999, 21589, 1572
21000, 21999, 21590, 589
21000, 21999, 21591, 1144
21000, 21999, 21592, 1191
21000, 21999, 21593, 843
21000, 21999, 21594, 536
21000, 21999, 21595, 1583
21000, 21999, 21596, 507
21000, 21999, 21597, 580
21000, 21999, 21598, 1903
21000, 21999, 21599, 1926
21000, 21999, 21600, 1725
21000, 21999, 21601, 416
21000, 21999, 21602, 334
21000, 21999, 21603, 1542
21000, 21999, 21604, 541
21000, 21999, 21605, 2368
21000, 21999, 21606, 732
21000, 21999, 21607, 423
21000, 21999, 21608, 619
21000, 21999, 21609, 402
21000, 21999, 21610, 535
21000, 21999, 21611, 1070
21000, 21999, 21612, 1738
21000, 21999, 21613, 1376
21000, 21999, 21614, 701
21000, 21999, 21615, 965
21000, 21999, 21616, 1209
21000, 21999, 21617, 2006
21000, 21999, 21618, 1034
21000, 21999, 21619, 1653
21000, 21999, 21620, 693
21000, 21999, 21621, 300
21000, 21999, 21622, 1814
21000, 21999, 21623, 708
21000, 21999, 21624, 153
21000, 21999, 21625, 1381
21000, 21999, 21626, 1223
21000, 21999, 21627, 551
21000, 21999, 21628, 616
21000, 21999, 21629, 1655
21000, 21999, 21630, 1328
21000, 21999, 21631, 1099
21000, 21999, 21632, 1582
21000, 21999, 21633, 1794
21000, 21999, 21634, 1451
21000, 21999, 21635, 1191
21000, 21999, 21636, 1405
21000, 21999, 21637, 2527
21000, 21999, 21638, 243
21000, 21999, 21639, 369
21000, 21999, 21640, 1288
21000, 21999, 21641, 138
21000, 21999, 21642, 1478
21000, 21999, 21643, 1768
21000, 21999, 21644, 845
21000, 21999, 21645, 1738
21000, 21999, 21646, 719
21000, 21999, 21647, 637
21000, 21999, 21648, 872
21000, 21999, 21649, 699
21000, 21999, 21650, 1707
21000, 21999, 21651, 842
21000, 21999, 21652, 1811
21000, 21999, 21653, 35
21000, 21999, 21654, 1733
21000, 21999, 21655, 2301
21000, 21999, 21656, 1314
21000, 21999, 21657, 2072
21000, 21999, 21658, 1594
21000, 21999, 21659, 1335
21000, 21999, 21660, 2705
21000, 21999, 21661, 1585
21000, 21999, 21662, 1325
21000, 21999, 21663, 937
21000, 21999, 21664, 812
21000, 21999, 21665, 1350
21000, 21999, 21666, 2549
21000, 21999, 21667, 1514
21000, 21999, 21668, 861
21000, 21999, 21669, 996
21000, 21999, 21670, 83
21000, 21999, 21671, 1828
21000, 21999, 21672, 499
21000, 21999, 21673, 1901
21000, 21999, 21674, 1354
21000, 21999, 21675, 1545
21000, 21999, 21676, 1001
21000, 21999, 21677, 1478
21000, 21999, 21678, 2699
21000, 21999, 21679, 1009
21000, 21999, 21680, 513
21000, 21999, 21681, 1417
21000, 21999, 21682, 742
21000, 21999, 21683, 931
21000, 21999, 21684, 247
21000, 21999, 21685, 2045
21000, 21999, 21686, 1259
21000, 21999, 21687, 1871
21000, 21999, 21688, 1071
21000, 21999, 21689, 1746
21000, 21999, 21690, 76
21000, 21999, 21691, 166
21000, 21999, 21692, 1059
21000, 21999, 21693, 1194
21000, 21999, 21694, 1689
21000, 21999, 21695, 1560
21000, 21999, 21696, 240
21000, 21999, 21697, 862
21000, 21999, 21698, 822
21000, 21999, 21699, 333
21000, 21999, 21700, 1797
21000, 21999, 21701, 920
21000, 21999, 21702, 888
21000, 21999, 21703, 657
21000, 21999, 21704, 640
21000, 21999, 21705, 1449
21000, 21999, 21706, 398
21000, 21999, 21707, 534
21000, 21999, 21708, 692
21000, 21999, 21709, 897
21000, 21999, 21710, 1887
21000, 21999, 21711, 143
21000, 21999, 21712, 926
21000, 21999, 21713, 1668
21000, 21999, 21714, 67
21000, 21999, 21715, 119
21000, 21999, 21716, 318
21000, 21999, 21717, 1723
21000, 21999, 21718, 1330
21000, 21999, 21719, 1068
21000, 21999, 21720, 2182
21000, 21999, 21721, 1657
21000, 21999, 21722, 892
21000, 21999, 21723, 882
21000, 21999, 21724, 450
21000, 21999, 21725, 931
21000, 21999, 21726, 412
21000, 21999, 21727, 1847
21000, 21999, 21728, 1058
21000, 21999, 21729, 463
21000, 21999, 21730, 265
21000, 21999, 21731, 375
21000, 21999, 21732, 683
21000, 21999, 21733, 1962
21000, 21999, 21734, 1833
21000, 21999, 21735, 1516
21000, 21999, 21736, 2049
21000, 21999, 21737, 1502
21000, 21999, 21738, 2160
21000, 21999, 21739, 1330
21000, 21999, 21740, 1254
21000, 21999, 21741, 52
21000, 21999, 21742, 684
21000, 21999, 21743, 89
21000, 21999, 21744, 707
21000, 21999, 21745, 1479
21000, 21999, 21746, 982
21000, 21999, 21747, 1935
21000, 21999, 21748, 1787
21000, 21999, 21749, 468
21000, 21999, 21750, 739
21000, 21999, 21751, 240
21000, 21999, 21752, 782
21000, 21999, 21753, 317
21000, 21999, 21754, 1875
21000, 21999, 21755, 659
21000, 21999, 21756, 1383
21000, 21999, 21757, 289
21000, 21999, 21758, 908
21000, 21999, 21759, 1588
21000, 21999, 21760, 531
21000, 21999, 21761, 535
21000, 21999, 21762, 706
21000, 21999, 21763, 725
21000, 21999, 21764, 1248
21000, 21999, 21765, 2271
21000, 21999, 21766, 305
21000, 21999, 21767, 213
21000, 21999, 21768, 1196
21000, 21999, 21769, 726
21000, 21999, 21770, 790
21000, 21999, 21771, 1173
21000, 21999, 21772, 368
21000, 21999, 21773, 474
21000, 21999, 21774, 1322
21000, 21999, 21775, 1156
21000, 21999, 21776, 1264
21000, 21999, 21777, 184
21000, 21999, 21778, 238
21000, 21999, 21779, 738
21000, 21999, 21780, 1915
21000, 21999, 21781, 243
21000, 21999, 21782, 639
21000, 21999, 21783, 906
21000, 21999, 21784, 1517
21000, 21999, 21785, 72
21000, 21999, 21786, 909
21000, 21999, 21787, 710
21000, 21999, 21788, 1513
21000, 21999, 21789, 774
21000, 21999, 21790, 1151
21000, 21999, 21791, 2123
21000, 21999, 21792, 1283
21000, 21999, 21793, 901
21000, 21999, 21794, 869
21000, 21999, 21795, 1260
21000, 21999, 21796, 2248
21000, 21999, 21797, 1758
21000, 21999, 21798, 799
21000, 21999, 21799, 2015
21000, 21999, 21800, 1873
21000, 21999, 21801, 1298
21000, 21999, 21802, 494
21000, 21999, 21803, 903
21000, 21999, 21804, 745
21000, 21999, 21805, 551
21000, 21999, 21806, 215
21000, 21999, 21807, 951
21000, 21999, 21808, 1530
21000, 21999, 21809, 3468
21000, 21999, 21810, 665
21000, 21999, 21811, 226
21000, 21999, 21812, 216
21000, 21999, 21813, 1103
21000, 21999, 21814, 1315
21000, 21999, 21815, 428
21000, 21999, 21816, 658
21000, 21999, 21817, 2224
21000, 21999, 21818, 747
21000, 21999, 21819, 1573
21000, 21999, 21820, 44
21000, 21999, 21821, 2018
21000, 21999, 21822, 930
21000, 21999, 21823, 141
21000, 21999, 21824, 1147
21000, 21999, 21825, 533
21000, 21999, 21826, 2028
21000, 21999, 21827, 482
21000, 21999, 21828, 1561
21000, 21999, 21829, 1622
